feature_name,permutation_importance_mean,permutation_importance_std,rank_metric,is_missingness_indicator
ac_egemaps_mfcc1v_sma3nz_amean,0.0,0.0,0.0,False
ac_egemaps_mfcc3v_sma3nz_stddevnorm,0.0,0.0,0.0,False
ac_egemaps_loudnesspeakspersec,0.0,0.0,0.0,False
ac_egemaps_logrelf0_h1_a3_sma3nz_amean,0.0,0.0,0.0,False
ac_duration,0.0,0.0,0.0,False
ac_egemaps_f2bandwidth_sma3nz_amean,0.0,0.0,0.0,False
ac_egemaps_shimmerlocaldb_sma3nz_amean,0.0,0.0,0.0,False
ac_egemaps_f1frequency_sma3nz_amean,0.0,0.0,0.0,False
ac_egemaps_f0semitonefrom27_5hz_sma3nz_percentile50_0,0.0,0.0,0.0,False
ac_egemaps_f0semitonefrom27_5hz_sma3nz_meanrisingslope,0.0,0.0,0.0,False
ac_egemaps_alpharatiov_sma3nz_amean,0.0,0.0,0.0,False
ac_egemaps_slopev500_1500_sma3nz_stddevnorm,0.0,0.0,0.0,False
ac_egemaps_f3frequency_sma3nz_stddevnorm,0.0,0.0,0.0,False
ac_egemaps_jitterlocal_sma3nz_amean,0.0,0.0,0.0,False
ac_egemaps_f2frequency_sma3nz_amean,0.0,0.0,0.0,False
ac_egemaps_f2frequency_sma3nz_stddevnorm,0.0,0.0,0.0,False
ac_egemaps_slopev500_1500_sma3nz_amean,-0.0017857142857142794,0.005357142857142839,-0.0017857142857142794,False
ac_egemaps_mfcc4_sma3_stddevnorm,-0.0035714285714285587,0.0071428571428571175,-0.0035714285714285587,False
ac_egemaps_hammarbergindexv_sma3nz_amean,-0.00357142857142857,0.01071428571428571,-0.00357142857142857,False
ac_egemaps_spectralflux_sma3_amean,-0.00357142857142857,0.01071428571428571,-0.00357142857142857,False
ac_egemaps_loudness_sma3_meanrisingslope,-0.00357142857142857,0.01071428571428571,-0.00357142857142857,False
ac_f0_std,-0.00357142857142857,0.013363062095621197,-0.00357142857142857,False
ac_egemaps_mfcc1_sma3_stddevnorm,-0.003571428571428581,0.023690177073967124,-0.003571428571428581,False
ac_egemaps_alpharatiov_sma3nz_stddevnorm,-0.005357142857142838,0.008183170883849686,-0.005357142857142838,False
ac_mfcc_5_mean,-0.0071428571428571175,0.008748177652797033,-0.0071428571428571175,False
ac_egemaps_logrelf0_h1_h2_sma3nz_stddevnorm,-0.0071428571428571175,0.008748177652797033,-0.0071428571428571175,False
ac_egemaps_f1amplitudelogrelf0_sma3nz_amean,-0.00714285714285714,0.01428571428571428,-0.00714285714285714,False
ac_zcr_std,-0.00714285714285714,0.01428571428571428,-0.00714285714285714,False
ac_egemaps_hammarbergindexv_sma3nz_stddevnorm,-0.00714285714285714,0.01428571428571428,-0.00714285714285714,False
ac_egemaps_jitterlocal_sma3nz_stddevnorm,-0.00714285714285714,0.01428571428571428,-0.00714285714285714,False
ac_egemaps_f2amplitudelogrelf0_sma3nz_amean,-0.00714285714285714,0.01428571428571428,-0.00714285714285714,False
ac_egemaps_f3amplitudelogrelf0_sma3nz_amean,-0.00714285714285714,0.01428571428571428,-0.00714285714285714,False
ac_egemaps_mfcc4_sma3_amean,-0.008928571428571397,0.008928571428571397,-0.008928571428571397,False
ac_mfcc_2_mean,-0.01071428571428571,0.01636634176769942,-0.01071428571428571,False
ac_egemaps_mfcc1v_sma3nz_stddevnorm,-0.01428571428571429,0.02230356427999425,-0.01428571428571429,False
ac_egemaps_f3bandwidth_sma3nz_stddevnorm,-0.01607142857142858,0.02454951265154911,-0.01607142857142858,False
ac_egemaps_loudness_sma3_stddevrisingslope,-0.01785714285714285,0.017857142857142846,-0.01785714285714285,False
ac_egemaps_loudness_sma3_percentile50_0,-0.019642857142857094,0.012500000000000016,-0.019642857142857094,False
ac_egemaps_loudness_sma3_stddevfallingslope,-0.02142857142857142,0.01749635530559412,-0.02142857142857142,False
ac_egemaps_loudness_sma3_percentile20_0,-0.024999999999999977,0.01988487272439296,-0.024999999999999977,False
ac_egemaps_f2bandwidth_sma3nz_stddevnorm,-0.02857142857142856,0.014285714285714278,-0.02857142857142856,False
